,Unnamed: 0.1,Unnamed: 0,train/loss,train/acc1,train/acc5,val/loss,val/acc1,val/acc5,test/loss,test/acc1,test/acc5,pathnorm1,pathnorm2,pathnorm4,pathnorm8,pathnorm16,margin0_train,margin1/3_train,margin1/2_train,margin2/3_train,margin1_train,epoch,epoch time,batch_size,weight_decay,lr,memory,seed,imp_iter
1214,1214,1214,2.182877673170252,50.84889602661133,74.90922546386719,2.036894167654564,52.56349563598633,77.33615112304688,2.129727169418335,50.624000549316406,76.30799865722656,3.103455835968913e+21,725.1211734693877,3.632356165433191e-06,3.0205654103659824e-13,7.523327269459635e-27,-0.6633,-0.597,-0.5576,-0.5043,0.2286,11,369.819020986557,1024.0,0.0001,0.1,12587.0,,14
1215,1215,1215,2.164178836927344,51.32255935668945,75.23392486572266,1.928926355078438,54.7271842956543,79.17842102050781,2.044530679321289,52.32999801635742,77.2979965209961,3.324254096374983e+21,755.8585778061224,3.966284843499103e-06,3.245010085470249e-13,7.93237281083878e-27,-0.5993,-0.5259,-0.4832,-0.4286,0.1184,12,370.2351171970368,1024.0,0.0001,0.1,12587.0,,14
1216,1216,1216,2.149924753000235,51.56254577636719,75.39981079101562,2.149729762341992,50.4233283996582,76.04264068603516,2.248900042190552,48.46799850463867,74.78799438476562,3.644497466052928e+21,804.057955994898,4.151967429250636e-06,3.338117643146202e-13,7.982248867027103e-27,-1.0064,-0.8914,-0.8229,-0.7275,0.2178,13,368.2267198562622,1024.0,0.0001,0.1,12587.0,,14
1217,1217,1217,2.1433615489321265,51.61449813842773,75.5067138671875,1.9756799229412247,53.48855209350586,78.61398315429688,2.080699478683472,51.6259994506836,77.0459976196289,3.4538978114732137e+21,773.484375,4.3070849594615415e-06,3.391550396249078e-13,8.254369620181926e-27,-0.6771,-0.5973,-0.5473,-0.4862,0.2226,14,370.2699222564697,1024.0,0.0001,0.1,12587.0,,14
1218,1218,1218,2.1401535221904684,51.76610565185547,75.54386901855469,1.9504541758273828,54.1549072265625,78.5591049194336,2.076844779586792,51.619998931884766,77.05199432373047,3.7462185819864847e+21,809.8360969387755,4.589709637041431e-06,3.6084898170091697e-13,8.504431513672646e-27,-0.9127,-0.818,-0.7624,-0.6914,0.1346,15,371.1808547973633,1024.0,0.0001,0.1,12587.0,,14
1219,1219,1219,2.13511450911076,51.82696914672852,75.62354278564453,2.002039034824904,53.50423049926758,78.1906509399414,2.1284137187194823,50.71399688720703,76.13800048828125,3.827220887834324e+21,831.0514987244898,4.532575832244023e-06,3.654989217906568e-13,8.711490993722979e-27,-0.6889,-0.6208,-0.5762,-0.5233,0.1396,16,369.672670841217,1024.0,0.0001,0.1,12587.0,,14
1220,1220,1220,2.1296767725594403,51.94980239868164,75.69929504394531,1.911752523169244,55.04076385498047,79.64878845214844,2.025901720428467,52.62799835205078,77.69200134277344,3.859991893472839e+21,832.65234375,4.81526383871406e-06,3.745558698937797e-13,8.962254333299641e-27,-1.0981,-1.0041,-0.9442,-0.8647,0.2269,17,370.0515196323395,1024.0,0.0001,0.1,12587.0,,14
1221,1221,1221,2.1256280512347696,51.98614501953125,75.7641372680664,2.004480304819695,53.41015625,77.84571838378906,2.1252235848236083,50.89599990844727,76.32599639892578,3.77726358306781e+21,807.6287468112245,4.805559826219029e-06,3.8980353231570603e-13,9.408490400709618e-27,-0.5076,-0.443,-0.407,-0.3608,0.1366,18,368.5341899394989,1024.0,0.0001,0.1,12587.0,,14
1222,1222,1222,2.1293669442138947,51.9170036315918,75.70177459716797,1.926378407834204,54.829097747802734,79.38224792480469,2.0490300785446167,52.38999938964844,77.39799499511719,3.797063658829544e+21,822.6945153061224,4.713760293586183e-06,3.936558194225266e-13,9.39688645942734e-27,-1.0599,-0.9424,-0.8634,-0.7724,0.0654,19,374.0210115909576,1024.0,0.0001,0.1,12587.0,,14
1223,1223,1223,2.127186735512035,51.99308395385742,75.74469757080078,1.9388657707747865,54.539039611816406,79.20977783203125,2.051480536727905,52.27000045776367,77.33999633789062,3.7802933797171233e+21,809.6860650510204,4.816576013317908e-06,3.946540446153637e-13,9.427440022916424e-27,-0.8147,-0.7339,-0.6828,-0.6194,0.1825,20,368.4719908237457,1024.0,0.0001,0.1,12587.0,,14
1224,1224,1224,2.1253746198372965,52.02067565917969,75.80183410644531,1.9736498214115203,54.33521270751953,78.59830474853516,2.0853628023529054,51.821998596191406,76.86799621582031,3.890826632746561e+21,829.4066485969388,5.105969282676727e-06,4.0921186518747053e-13,9.66376124209021e-27,-0.5772,-0.4942,-0.4487,-0.395,0.1452,21,373.7388792037964,1024.0,0.0001,0.1,12587.0,,14
1225,1225,1225,2.1240995100125,52.096439361572266,75.79759979248047,2.147935843609761,50.6428337097168,75.47036743164062,2.2495383433532714,48.36800003051758,74.22200012207031,3.780708555307772e+21,799.9258609693877,4.882869708786203e-06,4.116100751777629e-13,9.838671220054412e-27,-1.0582,-0.9725,-0.919,-0.8537,0.3574,22,373.0870943069458,1024.0,0.0001,0.1,12587.0,,14
1226,1226,1226,2.124795728103208,51.990325927734375,75.79219055175781,1.916044469723024,54.78990173339844,79.60958862304688,2.0249257693099976,52.775997161865234,77.66199493408203,3.960303101248052e+21,842.9681919642857,4.922759310112099e-06,4.091991660158929e-13,9.761846015137207e-27,-1.0081,-0.912,-0.8512,-0.7745,0.1403,23,376.1539270877838,1024.0,0.0001,0.1,12587.0,,14
1227,1227,1227,2.1224546254304903,52.0628547668457,75.82521057128906,1.96790619291232,54.22546005249024,78.73941040039062,2.087414000091553,51.53799819946289,76.64599609375,3.886324440494074e+21,831.430325255102,5.057167026667079e-06,4.157220142044882e-13,9.93110145175072e-27,-1.1264,-1.0158,-0.9396,-0.8443,0.2613,24,368.59716296195984,1024.0,0.0001,0.1,12587.0,,14
1228,1228,1228,2.126148178313535,52.01334381103516,75.79000091552734,2.010730091177509,52.85355758666992,78.00250244140625,2.126112033691406,50.78400039672852,76.16600036621094,3.878644395754524e+21,835.4334343112245,5.044320887958507e-06,4.156576395111967e-13,1.0019574231731234e-26,-0.7754,-0.6695,-0.6056,-0.5253,0.2359,25,371.28515338897705,1024.0,0.0001,0.1,12587.0,,14
1229,1229,1229,2.124675835444154,52.03439331054688,75.78543090820312,1.916918099132142,54.907493591308594,79.59391021728516,2.013461609306336,52.757999420166016,77.82599639892578,3.9720307561527016e+21,848.8958864795918,5.1903274174017205e-06,4.2714850029287085e-13,1.0147407326671951e-26,-1.1724,-1.046,-0.9746,-0.8895,0.3117,26,370.0359973907471,1024.0,0.0001,0.1,12587.0,,14
1230,1230,1230,2.1237148834451265,52.09328842163086,75.78306579589844,1.980959905805017,54.16274642944336,78.08873748779297,2.0923344161987303,51.555999755859375,76.69200134277344,3.917122869495801e+21,841.7240114795918,5.1605836109085214e-06,4.2844944034037423e-13,1.0219855270010424e-26,-1.0905,-0.9736,-0.9104,-0.8352,0.3657,27,371.821818113327,1024.0,0.0001,0.1,12587.0,,14
1231,1231,1231,2.12367517809595,52.05741500854492,75.82787322998047,1.880596550664546,56.20883941650391,79.82125854492188,1.9983523099136355,53.11800003051758,78.01200103759766,3.863424199338848e+21,829.987962372449,5.251719456772625e-06,4.2432638404579706e-13,1.009362340260991e-26,-0.9423,-0.8453,-0.7835,-0.7039,0.2865,28,374.6515998840332,1024.0,0.0001,0.1,12587.0,,14
1232,1232,1232,2.123831762094859,52.11055374145508,75.80957794189453,1.9230337582175805,54.82125854492188,79.35089111328125,2.037257339553833,52.61800003051758,77.39199829101562,3.886800133204715e+21,839.1032366071429,5.480845407849553e-06,4.3127107322797597e-13,9.955152259630615e-27,-1.0483,-0.9166,-0.8292,-0.7208,0.111,29,375.0054426193237,1024.0,0.0001,0.1,12587.0,,14
1233,1233,1233,2.1217184082234573,52.10606002807617,75.8219223022461,1.9349623660601647,54.8369369506836,79.1549072265625,2.04828144859314,52.3759994506836,77.29000091552734,3.967622858017413e+21,845.8744419642857,5.373961946845895e-06,4.3280341063716804e-13,9.994878172786416e-27,-1.8872,-1.6769,-1.5561,-1.407,0.5613,30,372.28648686409,1024.0,0.0001,0.01,12587.0,,14
1234,1234,1234,1.96264945721988,55.692501068115234,78.22602081298828,1.535678806032795,63.5622444152832,84.71307373046875,1.6534018155288697,60.60599899291992,83.15999603271484,1.915645367261292e+21,392.8034119897959,4.7016269848651074e-06,4.2628921897729523e-13,1.0054646536028448e-26,-0.3982,-0.3463,-0.3208,-0.2846,0.0423,31,375.0846934318543,1024.0,0.0001,0.01,12587.0,,14
1235,1235,1235,1.861850429935592,57.65715789794922,79.76558685302734,1.509992879062807,63.93069839477539,84.94041442871094,1.6262970679092408,61.12199783325195,83.5739974975586,2.577553056032304e+21,499.6060267857143,5.133753439993212e-06,4.478920917346376e-13,1.0439423100622552e-26,-0.3889,-0.3466,-0.3197,-0.2905,0.0255,32,379.7555932998657,1024.0,0.0001,0.01,12587.0,,14
1236,1236,1236,1.8382669982843496,58.147857666015625,80.10523986816406,1.5022897466891012,64.23643493652344,85.25399780273438,1.6185139796829224,61.33399963378906,83.76200103759766,2.944077385805945e+21,549.6310586734694,5.475041948356466e-06,4.665791643909147e-13,1.0716373319995872e-26,-0.3854,-0.337,-0.3127,-0.2787,0.0286,33,371.1989867687225,1024.0,0.0001,0.01,12587.0,,14
1237,1237,1237,1.8266178738427663,58.3531608581543,80.2640151977539,1.4997199234374827,64.18939971923828,85.27751159667969,1.608663784828186,61.571998596191406,83.8479995727539,3.1882980234490387e+21,583.6242426658164,5.7435934266522925e-06,4.792945065400053e-13,1.1016653067626307e-26,-0.393,-0.3385,-0.3105,-0.2752,0.063,34,375.37944054603577,1024.0,0.0001,0.01,12587.0,,14
1238,1238,1238,1.818882113549889,58.50705337524414,80.38273620605469,1.4913860316858203,64.25995635986328,85.42646026611328,1.6052851485061643,61.61399841308594,83.90599822998047,3.3746572575046065e+21,606.2692920918367,6.091162641024782e-06,4.935865672861545e-13,1.1262048129900552e-26,-0.5347,-0.4836,-0.4497,-0.4139,0.1492,35,371.0129961967468,1024.0,0.0001,0.01,12587.0,,14
1239,1239,1239,1.8149120235588112,58.60953140258789,80.42996978759766,1.4928223038960788,64.43241882324219,85.21479797363281,1.6063826921844482,61.60199737548828,83.7699966430664,3.514864165528835e+21,623.3375318877551,6.319989679740215e-06,5.084446859155686e-13,1.150732683542538e-26,-0.466,-0.416,-0.3824,-0.3425,0.0047,36,374.2530009746552,1024.0,0.0001,0.01,12587.0,,14
1240,1240,1240,1.8091849535006184,58.64693832397461,80.5737533569336,1.5045538288405338,64.1266860961914,85.18344116210938,1.6151035639190674,61.56999969482422,83.70399475097656,3.672150693664889e+21,643.7110969387755,6.545962865350057e-06,5.182826770124881e-13,1.1739486317454003e-26,-0.5278,-0.4687,-0.4351,-0.396,0.0554,37,375.32755160331726,1024.0,0.0001,0.01,12587.0,,14
1241,1241,1241,1.806787257877453,58.7139892578125,80.52691650390625,1.4869825637389142,64.6676025390625,85.37158966064453,1.5996141265487671,61.5620002746582,83.91999816894531,3.759172341889686e+21,650.4921077806123,6.81770206666033e-06,5.316257273483851e-13,1.194809545784878e-26,-0.5803,-0.5252,-0.4891,-0.4497,0.107,38,369.9756255149841,1024.0,0.0001,0.01,12587.0,,14
1242,1242,1242,1.8048311763159104,58.690338134765625,80.5619125366211,1.4927825054504835,64.275634765625,85.39510345458984,1.6029254055404665,61.69199752807617,83.85399627685547,3.861106252905636e+21,663.1678093112245,7.023809232746567e-06,5.408649678850372e-13,1.2167634199273556e-26,-0.5272,-0.4697,-0.4307,-0.3807,0.038,39,374.318443775177,1024.0,0.0001,0.01,12587.0,,14
1243,1243,1243,1.803476872701881,58.77716064453125,80.62300109863281,1.4857477113796125,64.275634765625,85.4343032836914,1.602956382637024,61.685997009277344,83.91400146484375,3.923742035048128e+21,672.2030452806123,7.2638353523956255e-06,5.554546462405136e-13,1.2350669977277672e-26,-0.5932,-0.5281,-0.4896,-0.4458,0.1114,40,371.89126229286194,1024.0,0.0001,0.01,12587.0,,14
1244,1244,1244,1.8010111396595043,58.84890365600586,80.61235809326172,1.5019051468308795,64.29914855957031,85.16776275634766,1.6118208219146728,61.47599792480469,83.83999633789062,4.018387433017133e+21,684.9547991071429,7.471899127871849e-06,5.66949066305571e-13,1.2565293968275575e-26,-0.5025,-0.4385,-0.4045,-0.3537,0.063,41,370.8593018054962,1024.0,0.0001,0.01,12587.0,,14
1245,1245,1245,1.8015897215877463,58.766868591308594,80.59931182861328,1.502870714339241,63.97773361206055,85.37158966064453,1.6189555624389649,61.38199996948242,83.70199584960938,4.06621031303525e+21,689.7130102040817,7.685203495665531e-06,5.774286072468988e-13,1.2779103462027599e-26,-0.5348,-0.4772,-0.4393,-0.3844,0.0353,42,372.4761955738068,1024.0,0.0001,0.01,12587.0,,14
1246,1246,1246,1.8009971142401828,58.82002639770508,80.597900390625,1.4845535853844372,64.205078125,85.55189514160156,1.6044005545425415,61.63199996948242,83.8499984741211,4.167538208426343e+21,696.6114477040817,7.896826861399146e-06,5.848595999994933e-13,1.2954590595913604e-26,-0.6426,-0.5703,-0.5277,-0.478,0.1002,43,371.7955522537232,1024.0,0.0001,0.01,12587.0,,14
1247,1247,1247,1.8000122610550515,58.77819061279297,80.61068725585938,1.4887325464277366,64.25995635986328,85.48133850097656,1.602436001586914,61.68399810791016,83.81800079345703,4.15382896968565e+21,696.9283322704082,8.057419300821053e-06,5.946373469295167e-13,1.3157992771772195e-26,-0.6034,-0.5301,-0.493,-0.4408,0.0773,44,371.1807522773743,1024.0,0.0001,0.01,12587.0,,14
1248,1248,1248,1.8003678333660522,58.81466293334961,80.61771392822266,1.496356123852184,63.97773361206055,85.2226333618164,1.6089315476989745,61.66599655151367,83.84199523925781,4.201161238819361e+21,700.183912627551,8.278993408405711e-06,6.047647385247427e-13,1.3321156668106832e-26,-0.6337,-0.559,-0.5101,-0.4588,0.0637,45,369.5946714878082,1024.0,0.0001,0.01,12587.0,,14
1249,1249,1249,1.7979037350504334,58.88848114013672,80.66302490234375,1.4875732887946314,64.33050537109375,85.48918151855469,1.601854134941101,61.66399765014648,83.92399597167969,4.167725670760832e+21,692.4828603316327,8.469386903637514e-06,6.132164546564985e-13,1.3501541363354448e-26,-0.6178,-0.5494,-0.513,-0.4552,0.0624,46,369.5371081829071,1024.0,0.0001,0.01,12587.0,,14
1250,1250,1250,1.800388449707392,58.83322143554688,80.63369750976562,1.4900293161817462,64.4480972290039,85.44998168945312,1.6046014236068726,61.49199676513672,83.91199493408203,4.231300734900608e+21,701.8568239795918,8.597682115715488e-06,6.211569082923854e-13,1.3680351275777642e-26,-0.6062,-0.5293,-0.4829,-0.4278,0.0241,47,372.2462229728699,1024.0,0.0001,0.01,12587.0,,14
1251,1251,1251,1.7976227116056724,58.87367248535156,80.67618560791016,1.5005940143573842,64.26779174804688,85.30103302001953,1.6145556128311158,61.43399810791016,83.69200134277344,4.334249644682576e+21,716.2697704081633,8.766059955576528e-06,6.29318476915742e-13,1.3835982394823636e-26,-0.6219,-0.5473,-0.5132,-0.458,0.1111,48,377.64944887161255,1024.0,0.0001,0.01,12587.0,,14
1252,1252,1252,1.7998366038099418,58.82692337036133,80.63343811035156,1.4993409601712755,64.0561294555664,85.04232788085938,1.612156516265869,61.354000091552734,83.70199584960938,4.38597573820274e+21,718.6439732142857,8.947825016183558e-06,6.359101818581858e-13,1.3963377168600376e-26,-0.7338,-0.6595,-0.6145,-0.5588,0.1202,49,375.6940987110138,1024.0,0.0001,0.01,12587.0,,14
1253,1253,1253,1.8015072597606665,58.81693649291992,80.6212158203125,1.501135061100457,63.96989440917969,85.24615478515625,1.6115861100006104,61.38399887084961,83.68199920654297,4.363089007846397e+21,716.3887117346939,9.18015287594633e-06,6.431260796458227e-13,1.4122357510899332e-26,-0.5312,-0.4539,-0.4114,-0.3543,0.0126,50,373.94050645828247,1024.0,0.0001,0.01,12587.0,,14
1254,1254,1254,1.7990488912353475,58.87593078613281,80.64231872558594,1.5000423531653404,64.18155670166016,85.31671142578125,1.611939824295044,61.24199676513672,83.75199890136719,4.42300095663926e+21,728.3026945153061,9.286375183336847e-06,6.507103412927523e-13,1.4278657681254442e-26,-0.6324,-0.5559,-0.5093,-0.4486,0.0118,51,371.3356807231903,1024.0,0.0001,0.01,12587.0,,14
1255,1255,1255,1.80132733304575,58.77662658691406,80.58738708496094,1.511105318097868,63.69551467895508,84.94825744628906,1.628491480293274,61.09599685668945,83.50999450683594,4.4559416916887313e+21,727.7814094387755,9.304857086637398e-06,6.572668049355237e-13,1.4421875650715434e-26,-0.5858,-0.5037,-0.4626,-0.4018,0.0362,52,374.8151576519013,1024.0,0.0001,0.01,12587.0,,14
1256,1256,1256,1.8004438605507502,58.78763198852539,80.62769317626953,1.5074209899280318,63.76606750488281,85.10504150390625,1.6268707220458984,61.33799743652344,83.51799774169922,4.4557421259302434e+21,727.3104272959183,9.452238106312369e-06,6.632547938976714e-13,1.4534189003085423e-26,-0.57,-0.4839,-0.4411,-0.3944,0.016,53,369.2340323925018,1024.0,0.0001,0.01,12587.0,,14
1257,1257,1257,1.801897245925203,58.74261093139648,80.6016616821289,1.5004046265702893,64.04045104980469,85.0501708984375,1.6167306671905517,61.24599838256836,83.63199615478516,4.427251228787591e+21,720.8565051020408,9.613301206045848e-06,6.70179445632655e-13,1.4685268986546463e-26,-0.6276,-0.5449,-0.4994,-0.4414,0.028,54,372.39319014549255,1024.0,0.0001,0.01,12587.0,,14
1258,1258,1258,1.8007760836983095,58.79115676879883,80.64585876464844,1.5062807789787898,63.820945739746094,85.15208435058594,1.6236631023788453,61.14599990844727,83.62999725341797,4.48735176581485e+21,726.4779177295918,9.897033885887752e-06,6.765740277941389e-13,1.4786451758046558e-26,-0.6446,-0.5677,-0.5117,-0.4562,0.0794,55,375.0041837692261,1024.0,0.0001,0.01,12587.0,,14
1259,1259,1259,1.804526941468994,58.68154525756836,80.561279296875,1.503262363096209,63.96989440917969,85.33238983154297,1.6207022707748413,61.21799850463867,83.70399475097656,4.487534161599759e+21,722.1927614795918,9.885069285330028e-06,6.827174827391301e-13,1.4906266154046258e-26,-0.6535,-0.568,-0.5216,-0.4662,0.0415,56,367.6297731399536,1024.0,0.0001,0.01,12587.0,,14
1260,1260,1260,1.802970756577769,58.727577209472656,80.57032012939453,1.499701493733652,64.48729705810547,85.14424133300781,1.613416254081726,61.447998046875,83.97200012207031,4.551648250319935e+21,736.3627232142857,1.0061991965680843e-05,6.881934182535455e-13,1.5037941005071252e-26,-0.7136,-0.6223,-0.5737,-0.5084,0.0496,57,372.96917819976807,1024.0,0.0001,0.01,12587.0,,14
1261,1261,1261,1.8023090716613512,58.721187591552734,80.60150909423828,1.5018879543019148,63.84446334838867,85.442138671875,1.6204266728591918,61.11199951171875,83.74199676513672,4.5139078039675936e+21,727.8016581632653,1.0170257009751954e-05,6.95021837511868e-13,1.5162409671047435e-26,-0.7096,-0.6191,-0.5585,-0.491,0.0411,58,371.8626310825348,1024.0,0.0001,0.01,12587.0,,14
1262,1262,1262,1.8030119299875167,58.710243225097656,80.54705810546875,1.5124087936267392,64.03260803222656,84.96393585205078,1.6320908292388916,61.09799957275391,83.55400085449219,4.554890560576665e+21,734.2502391581633,1.0286056671857212e-05,7.003008699541741e-13,1.528620003006398e-26,-0.6632,-0.5765,-0.5179,-0.461,0.0322,59,372.0335500240326,1024.0,0.0001,0.01,12587.0,,14
1263,1263,1263,1.806442191450368,58.70597457885742,80.53487396240234,1.5090841133417323,64.2834701538086,85.0580062866211,1.6282459449386597,61.09000015258789,83.5219955444336,4.546634336559788e+21,730.5705516581633,1.0472342908589628e-05,7.061995252975764e-13,1.5419031837404154e-26,-0.6914,-0.5846,-0.5433,-0.482,0.0411,60,376.5310425758362,1024.0,0.0001,0.001,12587.0,,14
1264,1264,1264,1.773065995032603,59.44393539428711,81.04488372802734,1.4521185168654764,65.13796997070312,85.97522735595703,1.5687539336395264,62.435997009277344,84.33200073242188,3.580796019648609e+21,582.6820790816327,1.02830300575393e-05,7.069753172498385e-13,1.5429306931718714e-26,-0.7526,-0.6586,-0.6095,-0.5463,0.1105,61,376.0206151008606,1024.0,0.0001,0.001,12587.0,,14
1265,1265,1265,1.7527202940737845,59.85952377319336,81.31161499023438,1.4485692474751608,65.20068359375,85.91250610351562,1.5632889225769042,62.54399871826172,84.47599792480469,3.835082483933853e+21,618.9302455357143,1.0398589576493118e-05,7.078148687106099e-13,1.5442628457290604e-26,-0.7472,-0.6488,-0.6046,-0.5432,0.1213,62,374.5740513801575,1024.0,0.0001,0.001,12587.0,,14
1266,1266,1266,1.751640069804827,59.90475845336914,81.33294677734375,1.4467011057272643,65.32611846923828,85.8968276977539,1.561556917037964,62.65999984741211,84.50599670410156,3.920358142878113e+21,630.3421556122449,1.0442700934951783e-05,7.087204207101693e-13,1.545739915328699e-26,-0.7523,-0.6517,-0.6009,-0.5377,0.0778,63,373.1133985519409,1024.0,0.0001,0.001,12587.0,,14
1267,1267,1267,1.7489242184796912,59.90533828735352,81.35983276367188,1.443956210045801,65.34963989257812,86.03009796142578,1.560071347808838,62.637996673583984,84.53799438476562,3.988883225958322e+21,638.8230628188776,1.0484218342070024e-05,7.094676944535943e-13,1.5471622443666826e-26,-0.7237,-0.6273,-0.5735,-0.5156,0.0729,64,372.6516337394714,1024.0,0.0001,0.001,12587.0,,14
1268,1268,1268,1.7466209056212074,59.92364883422852,81.38883209228516,1.441325578505659,65.45155334472656,86.09281921386719,1.55745765209198,62.63199996948242,84.55199432373047,4.066611977827016e+21,648.8240194515306,1.0526787515395828e-05,7.102603161038299e-13,1.5486528007713672e-26,-0.7104,-0.6147,-0.5613,-0.5051,0.0266,65,370.12465929985046,1024.0,0.0001,0.001,12587.0,,14
1269,1269,1269,1.747349208196849,59.96177673339844,81.40782165527344,1.442097160389297,65.27908325195312,86.08497619628906,1.557421950569153,62.67799758911133,84.54000091552734,4.1370727643220646e+21,658.0508211096939,1.0553086736896142e-05,7.11175711059906e-13,1.5506225354259028e-26,-0.7111,-0.6141,-0.5626,-0.494,0.0298,66,375.3466320037842,1024.0,0.0001,0.001,12587.0,,14
1270,1270,1270,1.7438245395685592,59.96076583862305,81.44522857666016,1.4425019401859511,65.08309173583984,86.10065460205078,1.557367104034424,62.64399719238281,84.54999542236328,4.130681312025896e+21,657.0569196428571,1.0565465761710986e-05,7.120403972132117e-13,1.552870468490396e-26,-0.756,-0.6585,-0.6033,-0.5429,0.0654,67,371.3149340152741,1024.0,0.0001,0.001,12587.0,,14
1271,1271,1271,1.7434171032739925,59.99513244628906,81.47948455810547,1.4426277336860458,65.28691864013672,86.20256805419922,1.558199521408081,62.71599960327149,84.54000091552734,4.1649176763931663e+21,661.217793367347,1.0577783990791292e-05,7.12842026926331e-13,1.55406074514745e-26,-0.7988,-0.7059,-0.6494,-0.5849,0.1347,68,370.4812180995941,1024.0,0.0001,0.001,12587.0,,14
1272,1272,1272,1.7447786876471822,59.97890472412109,81.44290161132812,1.443632674987281,65.29476165771484,86.07713317871094,1.5579756257629394,62.7239990234375,84.56199645996094,4.1740743388605406e+21,660.2728396045918,1.0600633054356391e-05,7.136698459344682e-13,1.5556384368906145e-26,-0.7546,-0.6604,-0.6125,-0.5493,0.0901,69,374.7596697807312,1024.0,0.0001,0.001,12587.0,,14
1273,1273,1273,1.7422445032517493,60.064674377441406,81.47109985351562,1.4431763440697647,65.22420501708984,86.0457763671875,1.5566502822875976,62.75199890136719,84.56599426269531,4.252228962368998e+21,670.6776945153061,1.0620170776913474e-05,7.143557330249729e-13,1.5572556634838629e-26,-0.7719,-0.6676,-0.6187,-0.5558,0.0733,70,368.4532516002655,1024.0,0.0001,0.001,12587.0,,14
1274,1274,1274,1.7427937816419,60.044071197509766,81.43679809570312,1.440994865171361,65.46723175048828,86.05361938476562,1.5572230427932738,62.67599868774414,84.5739974975586,4.182279615906633e+21,660.969706632653,1.0658470063149995e-05,7.153671407488597e-13,1.5596946596198346e-26,-0.7723,-0.6718,-0.6263,-0.5578,0.0723,71,377.0399222373962,1024.0,0.0001,0.001,12587.0,,14
1275,1275,1275,1.7426690909157778,60.055965423583984,81.43508911132812,1.44276762195574,65.32611846923828,86.13201141357422,1.557452441215515,62.69999694824219,84.45600128173828,4.236305359986523e+21,667.9356265943877,1.0665588230402535e-05,7.161980356809088e-13,1.5613346286686503e-26,-0.7619,-0.6593,-0.6106,-0.5416,0.0298,72,372.9963569641113,1024.0,0.0001,0.001,12587.0,,14
1276,1276,1276,1.741818151390121,60.05364227294922,81.4695053100586,1.4427490682578004,65.29476165771484,86.05361938476562,1.5568261667633057,62.79399871826172,84.55999755859375,4.2521400162763575e+21,668.4042171556123,1.0692229934540766e-05,7.16943815404148e-13,1.5624427944832212e-26,-0.7413,-0.6398,-0.5865,-0.5219,0.0177,73,369.61031341552734,1024.0,0.0001,0.001,12587.0,,14
1277,1277,1277,1.7408581004841743,60.0965461730957,81.4605712890625,1.4423435488701166,65.341796875,86.09281921386719,1.5565590898513797,62.821998596191406,84.55400085449219,4.217427114773516e+21,665.2599649234694,1.0706813817994977e-05,7.178138185116439e-13,1.564297230176976e-26,-0.7452,-0.6461,-0.5961,-0.5315,0.0131,74,374.8050973415375,1024.0,0.0001,0.001,12587.0,,14
1278,1278,1278,1.7398981736300945,60.10260009765625,81.51829528808594,1.4411211798803378,65.51426696777344,85.97522735595703,1.5570950799942016,62.68199920654297,84.51399993896484,4.2587287825312005e+21,670.3558673469388,1.071461695052335e-05,7.187224464351147e-13,1.5665073472979107e-26,-0.7425,-0.6427,-0.5865,-0.5239,0.0167,75,371.4609370231629,1024.0,0.0001,0.001,12587.0,,14
1279,1279,1279,1.7413583990611994,60.08392333984375,81.47222900390625,1.4441162142195871,65.29476165771484,86.06145477294922,1.5581026106262208,62.69999694824219,84.5459976196289,4.28670570636638e+21,672.6957110969388,1.0735282433956173e-05,7.195683694525602e-13,1.5682304849778398e-26,-0.7595,-0.657,-0.6045,-0.5423,0.0583,76,368.6756618022919,1024.0,0.0001,0.001,12587.0,,14
1280,1280,1280,1.739862559193035,60.15021896362305,81.49018859863281,1.4420353224674487,65.23204803466797,86.03009796142578,1.557371791305542,62.76599884033203,84.52799987792969,4.272916247257325e+21,672.1340082908164,1.0745158701032404e-05,7.20371273477014e-13,1.5699967275444834e-26,-0.7496,-0.6521,-0.6041,-0.5278,0.025,77,375.6783156394959,1024.0,0.0001,0.001,12587.0,,14
1281,1281,1281,1.7386862814680035,60.10146331787109,81.49607849121094,1.4439208319509391,65.412353515625,85.91250610351562,1.557375048942566,62.69199752807617,84.57999420166016,4.3228358343769593e+21,677.0785235969388,1.0771284654689276e-05,7.211253142530444e-13,1.5714945562460062e-26,-0.774,-0.677,-0.6295,-0.5608,0.0674,78,373.17481684684753,1024.0,0.0001,0.001,12587.0,,14
1282,1282,1282,1.7403329735274282,60.09735107421875,81.51282501220703,1.4411134554249023,65.40451049804688,86.14768981933594,1.5540857487487794,62.7339973449707,84.6240005493164,4.308923089228105e+21,674.9741709183673,1.0793417341849029e-05,7.218053131463471e-13,1.5722951700161087e-26,-0.7285,-0.6279,-0.5831,-0.5159,0.0027,79,371.7794015407562,1024.0,0.0001,0.001,12587.0,,14
1283,1283,1283,1.739414174996361,60.127872467041016,81.51315307617188,1.4406294019740369,65.15364837646484,85.97522735595703,1.5551965218353272,62.77799987792969,84.61399841308594,4.346186435494922e+21,679.7472098214286,1.0790090801907378e-05,7.226379657492027e-13,1.5741297721730314e-26,-0.7824,-0.685,-0.634,-0.5664,0.0173,80,372.6808753013611,1024.0,0.0001,0.0001,12587.0,,14
